nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
1	0.86401	345.50869	0.33320	0.00000	2.86093	2.65879	4.00412	3.78606	0.59272	0.33827	0.01707	1.28365	0.61508	0.61508	0.03987	0.04148	0.02250	0.19233	86.11302	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
2	0.68538	7.49809	0.14236	0.00000	1.16311	5.63637	5.57630	5.37161	0.43490	0.40817	0.05898	1.74426	0.04786	0.04786	0.00129	0.00323	3.71689	0.92420	335.06544	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
2	1.27867	13.47210	1.25666	0.00000	1.16311	2.38984	1.88437	3.61721	0.52549	0.36458	0.09631	1.74426	0.07073	0.07073	0.00364	0.00477	1.70164	0.71090	263.83480	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
2	1.15440	25.94962	1.68009	0.00000	1.16311	3.55428	6.24921	1.21281	0.37923	0.27779	0.04045	1.74426	0.10949	0.10949	0.00391	0.00738	0.71002	0.01785	226.78028	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
2	2.21635	42.21220	7.17616	0.00000	1.16311	0.22026	5.66954	2.73622	0.19137	0.24511	0.02510	1.74426	0.15144	0.15144	0.00637	0.01021	0.37113	0.03094	206.00317	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
2	1.32484	131.13217	2.94136	0.00000	1.16311	0.46743	5.44814	5.51196	0.46212	0.36965	0.00111	1.74426	0.32243	0.32243	0.00865	0.02175	0.08188	0.92461	127.50176	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
3	7.98936	0.94115	24.90992	0.00000	0.88338	0.89701	3.94368	1.28642	0.48374	0.46306	0.07088	0.52261	0.01200	0.01200	0.00060	0.00081	59.14247	0.72906	654.25366	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
3	1.20162	34.60683	1.28300	0.00000	0.88338	1.37777	2.76025	3.61937	0.56907	0.24700	0.07405	0.52261	0.13266	0.13266	0.00892	0.00895	0.48369	0.28198	188.06041	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
4	0.58418	12.94934	0.11099	0.00000	2.41641	6.15431	0.59691	6.24777	0.70960	0.54743	0.06976	129.63819	0.06889	0.06889	0.00435	0.00465	1.79384	0.16180	236.45591	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
5	2.35513	1.05396	7.79694	0.00000	2.04619	3.35102	1.14150	2.36207	0.06455	0.45898	0.00224	0.78004	0.01294	0.01294	0.00083	0.00087	50.85684	0.49165	730.96470	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
5	7.20379	47.17991	35.44121	0.00000	2.04619	3.76503	3.41148	3.78754	0.02648	0.20527	0.09058	0.78004	0.16310	0.16310	0.00780	0.01100	0.31997	0.04880	207.92962	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
5	3.01026	383.30296	4.73949	0.00000	2.04619	0.49856	2.29064	5.16733	0.37056	0.11727	0.00738	0.78004	0.65916	0.65916	0.02543	0.04446	0.01959	0.02307	92.74854	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
6	0.65809	109.00496	0.18259	0.00000	0.82117	1.27602	0.81393	4.81437	0.22739	0.51476	0.07514	0.69187	0.28505	0.28505	0.01721	0.01923	0.10476	0.57340	148.45355	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
8	1.81658	12.15546	10.21005	0.00000	2.44426	2.24552	3.38452	0.89562	0.47481	0.28687	0.03117	181.08635	0.06604	0.06604	0.00362	0.00445	1.95172	0.66570	280.05092	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
8	0.93024	115.77533	0.54815	0.00000	2.44426	1.32727	4.07254	6.11416	0.12658	0.35157	0.07533	181.08635	0.29674	0.29674	0.01794	0.02001	0.09667	0.57178	150.03143	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
8	0.72177	150.73305	0.37736	0.00000	2.44426	1.62433	3.19896	3.91274	0.57717	0.55616	0.04962	181.08635	0.35381	0.35381	0.02102	0.02386	0.06800	0.11805	114.60978	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
8	0.63907	224.65767	0.22467	0.00000	2.44426	3.36251	1.83540	2.44649	0.05509	0.14113	0.01994	181.08635	0.46165	0.46165	0.02528	0.03114	0.03994	0.66603	122.67489	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
8	1.92457	491.76746	4.54690	0.00000	2.44426	1.90776	0.10981	2.24915	0.34076	0.29249	0.03561	181.08635	0.77828	0.77828	0.04680	0.05249	0.01405	0.12513	86.34881	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
9	0.96187	103.72899	1.06452	0.00000	1.79179	5.94513	1.25292	3.18091	0.35851	0.24702	0.08994	0.34192	0.27578	0.27578	0.00644	0.01860	0.11192	0.94271	144.07211	1060	0.29100	0.26000	3250.00000	14.82685	M	32.82521	-63.22804	288.58932	-51.61884	
0	1.14594	4.07051	3.77263	0.00000	1.43188	3.85035	2.39422	1.83654	0.53679	0.17312	0.01216	2.59963	0.03676	0.03676	0.00150	0.00313	15.45002	0.89062	455.23077	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
0	0.93128	35.27348	1.02127	0.00000	1.43188	5.97053	4.92610	2.19673	0.12689	0.08796	0.04281	2.59963	0.15510	0.15510	0.00892	0.01321	0.86802	0.04098	259.68892	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
1	3.69352	55.65190	12.05291	0.00000	0.82413	2.70474	3.01798	1.79745	0.27928	0.35322	0.08419	6.77621	0.21021	0.21021	0.01223	0.01790	0.47259	0.77275	212.62650	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
2	1.66541	36.31222	3.26278	0.00000	2.52204	3.19590	4.97521	4.84349	0.40930	0.52107	0.01116	1.05568	0.15813	0.15813	0.01313	0.01346	0.83507	0.43768	233.25231	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
2	1.81653	54.31944	2.76391	0.00000	2.52204	3.64831	3.98305	1.46478	0.47500	0.09370	0.09595	1.05568	0.20684	0.20684	0.01589	0.01761	0.48811	0.56360	198.02693	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
3	0.63288	4.02504	0.25978	0.00000	1.02017	4.61365	0.21629	4.38620	0.61900	0.36384	0.06394	5.27623	0.03649	0.03649	0.00165	0.00311	15.68318	0.86515	435.15414	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
3	1.14293	26.49955	1.20560	0.00000	1.02017	3.22265	5.96103	1.61527	0.26760	0.50801	0.06334	5.27623	0.12818	0.12818	0.00625	0.01091	1.27099	0.02322	273.38638	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
4	0.64466	0.73079	0.16805	0.00000	1.39889	1.30222	1.23891	4.05909	0.07511	0.11745	0.05998	0.15173	0.01170	0.01170	0.00057	0.00100	152.54564	0.84401	959.23705	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
4	0.83594	5.05895	0.46434	0.00000	1.39889	1.59798	4.01260	4.02589	0.54597	0.19699	0.09363	0.15173	0.04250	0.04250	0.00090	0.00362	11.56236	0.00168	421.29568	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
4	1.09783	16.37012	1.06452	0.00000	1.39889	5.37517	5.08976	1.08878	0.70550	0.29024	0.00523	0.15173	0.09297	0.09297	0.00787	0.00792	2.41578	0.37146	255.61652	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
4	1.02319	51.02828	0.59557	0.00000	1.39889	6.22989	5.95087	4.09472	0.12177	0.17049	0.00730	0.15173	0.19840	0.19840	0.01384	0.01689	0.53053	0.65874	229.95021	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
4	0.86372	83.22539	0.53690	0.00000	1.39889	1.33054	0.06721	4.25824	0.67874	0.18932	0.03559	0.15173	0.27489	0.27489	0.00958	0.02341	0.27635	0.92023	151.92595	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
5	1.89930	8.52582	8.83023	0.00000	1.45167	5.53771	2.77467	5.47809	0.52007	0.23333	0.02163	614.67945	0.06018	0.06018	0.00207	0.00512	5.76517	0.00747	358.96433	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
5	2.44376	73.66537	12.05291	0.00000	1.45167	4.65874	0.82484	5.19209	0.20193	0.57140	0.04421	614.67945	0.25342	0.25342	0.02083	0.02158	0.32517	0.45986	198.65129	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
5	0.72037	250.33252	0.22938	0.00000	1.45167	2.92014	2.89120	4.93707	0.54598	0.28006	0.02988	614.67945	0.57280	0.57280	0.00593	0.04877	0.06365	0.00019	114.75305	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
6	2.47027	0.97323	9.20424	0.00000	2.51110	1.65350	2.65546	4.21788	0.70549	0.11591	0.06894	1.72523	0.01416	0.01416	0.00114	0.00121	104.11381	0.17156	654.94735	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
6	2.65040	111.36287	3.54503	0.00000	2.51110	4.64988	6.10391	1.25343	0.45966	0.21163	0.07325	1.72523	0.33380	0.33380	0.02431	0.02842	0.18742	0.10295	157.00824	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
7	1.45032	23.15373	7.79694	0.00000	2.02492	2.28534	5.70868	1.74977	0.62167	0.49698	0.08615	0.48897	0.11715	0.11715	0.00557	0.00997	1.52160	0.02136	242.43594	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
7	1.76325	99.88495	3.47225	0.00000	2.02492	4.28735	0.36375	3.51980	0.46185	0.04256	0.05009	0.48897	0.31045	0.31045	0.02100	0.02643	0.21667	0.68266	162.64017	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
8	3.39179	17.57692	6.88456	0.00000	2.09807	2.01522	0.92064	0.22641	0.29502	0.28740	0.09306	183.42198	0.09749	0.09749	0.00511	0.00830	2.19720	0.02967	310.50236	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
8	1.15130	162.51125	0.81293	0.00000	2.09807	2.61508	5.93290	2.35434	0.67167	0.43455	0.01725	183.42198	0.42945	0.42945	0.02268	0.03657	0.11323	0.03039	122.21299	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
8	0.53099	208.28329	0.09800	0.00000	2.09807	0.81589	1.53960	2.45004	0.68925	0.32278	0.09692	183.42198	0.50671	0.50671	0.03286	0.04314	0.08133	0.71194	110.97378	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
8	3.44401	288.63041	6.88456	0.00000	2.09807	5.86090	1.08578	1.78747	0.53303	0.48007	0.08097	183.42198	0.62982	0.62982	0.05220	0.05363	0.05264	0.21214	110.20747	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
8	0.86598	404.25304	0.54815	0.00000	2.09807	4.53303	3.87672	6.01894	0.78542	0.16839	0.08829	183.42198	0.78842	0.78842	0.06176	0.06713	0.03359	0.53913	81.09886	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
9	1.49650	6.15323	3.13020	0.00000	1.30451	1.80127	2.48842	1.01451	0.03887	0.25846	0.04182	307.64702	0.04842	0.04842	0.00388	0.00412	8.90545	0.50754	476.06230	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
9	0.67513	20.11859	2.70717	0.00000	1.30451	2.03438	0.33996	3.65474	0.45323	0.19288	0.09145	307.64702	0.10667	0.10667	0.00624	0.00908	1.83512	0.77025	278.56186	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
9	0.96802	47.42745	0.44547	0.00000	1.30451	4.93429	5.85123	3.90645	0.72133	0.07317	0.04289	307.64702	0.18895	0.18895	0.01527	0.01609	0.58491	0.49190	176.84772	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
9	1.83825	227.33684	5.25741	0.00000	1.30451	6.12685	3.48018	3.21828	0.66403	0.13700	0.03068	307.64702	0.53716	0.53716	0.04213	0.04574	0.07237	0.14813	109.90551	1061	0.39300	0.40000	3500.00000	11.74477	M	43.09237	-63.67981	283.21806	-48.55997	
0	0.80895	1.36300	0.47407	0.00000	1.38182	4.24961	0.83189	1.27317	0.21258	0.55642	0.01329	14.29449	0.01536	0.01536	0.00045	0.00084	36.09555	0.01840	642.64097	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
0	0.85579	3.76274	0.49415	0.00000	1.38182	0.96789	3.27311	5.55516	0.24802	0.31206	0.03058	14.29449	0.03022	0.03022	0.00138	0.00166	9.32055	0.09224	452.86190	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
0	1.25941	23.99158	0.92066	0.00000	1.38182	4.90074	5.72016	3.76975	0.40026	0.39868	0.03084	14.29449	0.10391	0.10391	0.00568	0.00570	0.78832	0.35093	230.79142	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
0	2.04694	55.23559	3.19580	0.00000	1.38182	4.32571	2.96425	5.37601	0.17202	0.03267	0.05042	14.29449	0.18118	0.18118	0.00493	0.00993	0.25931	0.01443	189.45866	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
0	0.73068	360.72800	0.37736	0.00000	1.38182	6.00406	3.25932	1.50237	0.57869	0.28676	0.06804	14.29449	0.63302	0.63302	0.00673	0.03470	0.02124	0.98179	85.60637	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
1	2.88975	1.10011	5.95415	0.00000	0.50788	2.79168	0.56823	2.29624	0.55421	0.02181	0.02440	3.26608	0.01331	0.01331	0.00072	0.00073	48.03213	0.25461	598.71282	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
1	5.96045	2.31596	29.40603	0.00000	0.50788	4.16402	4.22566	5.51987	0.75309	0.38994	0.04735	3.26608	0.02187	0.02187	0.00118	0.00120	17.80211	0.39872	402.99995	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
1	0.85455	168.49997	0.67450	0.00000	0.50788	0.05580	3.03737	3.30029	0.59979	0.21574	0.04643	3.26608	0.38109	0.38109	0.02088	0.02089	0.05861	0.30518	108.92344	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
2	1.10947	20.74764	1.39399	0.00000	2.66175	2.46517	5.35775	5.00226	0.04173	0.35111	0.05087	9.98771	0.09432	0.09432	0.00480	0.00517	0.95680	0.52629	272.35251	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
2	1.35569	28.80809	2.15490	0.00000	2.66175	4.55022	2.65950	0.65919	0.03798	0.06314	0.06673	9.98771	0.11739	0.11739	0.00641	0.00644	0.61768	0.36003	244.36543	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
2	0.64165	169.29590	0.08476	0.00000	2.66175	6.28103	3.47371	4.95961	0.61037	0.29769	0.07359	9.98771	0.38229	0.38229	0.01933	0.02096	0.05824	0.14922	108.02610	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
3	0.96059	3.87031	0.76388	0.00000	0.43412	2.47489	4.94551	3.53422	0.79545	0.42110	0.09144	163.30355	0.03079	0.03079	0.00159	0.00169	8.97675	0.16653	323.99176	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
3	1.38703	145.92892	1.42320	0.00000	0.43412	6.25868	3.68882	1.88760	0.52067	0.53418	0.04148	163.30355	0.34625	0.34625	0.01826	0.01898	0.07100	0.46683	119.54411	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
3	0.51699	288.08893	0.14534	0.00000	0.43412	4.01997	4.42912	4.36951	0.05903	0.53884	0.03151	163.30355	0.54490	0.54490	0.02895	0.02987	0.02867	0.20478	112.79776	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
4	1.21890	1.14459	1.90274	0.00000	2.67301	1.09395	0.66402	4.51990	0.17643	0.21035	0.03857	1.23483	0.01367	0.01367	0.00069	0.00075	45.55942	0.54561	688.84728	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
4	1.42250	5.57843	1.94262	0.00000	2.67301	3.00567	0.27472	4.10044	0.63353	0.44315	0.02140	1.23483	0.03929	0.03929	0.00195	0.00215	5.51354	0.56077	331.83348	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
4	1.44272	27.39320	2.29325	0.00000	2.67301	3.12442	2.85238	4.80422	0.73240	0.59986	0.08717	1.23483	0.11352	0.11352	0.00558	0.00622	0.66058	0.12864	180.46966	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
4	0.98013	43.15336	1.68009	0.00000	2.67301	3.86175	5.72892	0.88432	0.46589	0.07006	0.01637	1.23483	0.15369	0.15369	0.00833	0.00843	0.36038	0.24854	184.35324	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
4	1.04150	154.32004	1.61182	0.00000	2.67301	3.40066	2.12855	3.05765	0.69867	0.32723	0.00712	1.23483	0.35940	0.35940	0.01804	0.01970	0.06590	0.54531	104.48051	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
5	0.99505	2.67672	1.04267	0.00000	2.00060	1.93952	0.52203	2.99571	0.26674	0.06606	0.02028	97.59947	0.02408	0.02408	0.00124	0.00132	14.67718	0.50319	504.11352	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
5	0.53192	180.49270	0.12833	0.00000	2.00060	5.99100	2.23907	2.87800	0.04682	0.15453	0.00171	97.59947	0.39897	0.39897	0.01201	0.02187	0.05348	0.85579	132.24796	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
6	3.31064	3.40232	9.20424	0.00000	1.79183	0.24870	3.75874	5.17840	0.39007	0.04839	0.05300	1.06503	0.02826	0.02826	0.00138	0.00155	10.65976	0.12362	444.43718	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
6	1.57751	262.21289	1.54632	0.00000	1.79183	3.07615	2.21211	1.26983	0.68326	0.01699	0.06784	1.06503	0.51176	0.51176	0.02653	0.02806	0.03250	0.49819	88.65540	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
7	2.51628	0.74101	9.20424	0.00000	2.21409	5.30798	0.43272	5.24527	0.67624	0.03771	0.01245	1.76612	0.01023	0.01023	0.00050	0.00056	81.34777	0.57950	630.51817	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
7	0.62173	182.26696	0.12312	0.00000	2.21409	2.05645	3.54845	1.54403	0.00981	0.16726	0.01534	1.76612	0.40158	0.40158	0.01473	0.02201	0.05278	0.78264	133.07905	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
8	0.73234	11.09344	0.60805	0.00000	2.38165	1.40097	5.95998	2.24027	0.37608	0.50627	0.09728	0.45679	0.06214	0.06214	0.00259	0.00341	2.20475	0.06385	301.42251	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
8	0.94139	276.14241	1.61182	0.00000	2.38165	2.03755	2.38414	1.84995	0.36926	0.30289	0.09000	0.45679	0.52973	0.52973	0.02298	0.02904	0.03033	0.68573	103.51436	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
9	2.25895	1.64591	16.45175	0.00000	2.91392	3.31376	3.04378	0.71352	0.27859	0.22751	0.09968	0.68105	0.01741	0.01741	0.00095	0.00095	28.06987	0.38619	590.41853	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
9	1.42921	4.48964	2.39038	0.00000	2.91392	2.10356	4.73079	5.18015	0.62380	0.56170	0.07075	0.68105	0.03400	0.03400	0.00185	0.00186	7.36487	0.37281	359.08623	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
9	0.70124	54.68781	0.21112	0.00000	2.91392	4.26959	1.18821	2.78331	0.30498	0.42978	0.09807	0.68105	0.17998	0.17998	0.00973	0.00987	0.26278	0.40601	181.94979	1062	0.29100	0.26000	3250.00000	18.24105	M	67.02376	-62.15698	273.17416	-40.28229	
0	3.29446	14.11904	10.21005	0.00000	1.74828	4.03880	1.08514	1.26462	0.58759	0.38129	0.01251	6.42451	0.08424	0.08424	0.00307	0.00430	2.94253	0.04997	292.12406	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
0	2.07903	153.70591	5.71221	0.00000	1.74828	2.03022	0.43378	4.04965	0.71726	0.43444	0.09837	6.42451	0.41379	0.41379	0.00601	0.02111	0.12196	0.96114	119.93663	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
0	0.81775	379.41294	0.57137	0.00000	1.74828	0.42595	4.29277	5.25486	0.66770	0.55199	0.03169	6.42451	0.75579	0.75579	0.03827	0.03855	0.03656	0.38094	92.40187	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
2	1.04153	297.72738	1.30989	0.00000	1.04994	2.40080	4.46681	5.91346	0.78647	0.42335	0.04160	0.00786	0.64299	0.64299	0.02315	0.03280	0.05051	0.75631	89.69329	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
3	1.03142	123.96977	1.18085	0.00000	0.27092	3.61104	1.26141	5.58548	0.36552	0.55385	0.03631	8.14310	0.35854	0.35854	0.01810	0.01829	0.16244	0.25007	157.70124	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
3	3.34284	181.02601	7.17616	0.00000	0.27092	5.23874	5.58142	0.31827	0.69258	0.56123	0.01312	8.14310	0.46148	0.46148	0.02342	0.02354	0.09806	0.36997	115.97236	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
3	2.13539	372.49451	4.27259	0.00000	0.27092	0.30232	5.24263	1.27149	0.15288	0.09344	0.08187	8.14310	0.74657	0.74657	0.03801	0.03808	0.03747	0.28828	117.47580	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
4	0.54593	2.69757	0.07801	0.00000	1.82731	5.97095	3.96561	0.55491	0.28533	0.49314	0.07853	2.13630	0.02795	0.02795	0.00045	0.00143	26.74010	0.95294	581.92933	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
4	4.45796	5.25367	16.11403	0.00000	1.82731	1.71068	2.67260	5.95229	0.26415	0.42322	0.05228	2.13630	0.04358	0.04358	0.00160	0.00222	10.99452	0.05167	469.40279	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
4	2.60617	100.54772	10.42404	0.00000	1.82731	1.90711	5.27354	5.95667	0.66681	0.26012	0.06019	2.13630	0.31182	0.31182	0.00539	0.01590	0.21477	0.94511	143.95167	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
4	1.86312	297.85850	5.95415	0.00000	1.82731	4.59900	0.62371	3.54843	0.14278	0.19184	0.00735	2.13630	0.64318	0.64318	0.01832	0.03281	0.05048	0.85083	126.94213	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
4	1.05537	423.67629	1.04267	0.00000	1.82731	1.55789	4.05646	6.14084	0.05434	0.57031	0.00116	2.13630	0.81348	0.81348	0.03061	0.04149	0.03156	0.73163	115.67983	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
5	0.81218	0.67611	0.38527	0.00000	1.55431	6.24976	3.90025	0.80403	0.29637	0.53503	0.09306	166.80959	0.01111	0.01111	0.00001	0.00057	169.21465	0.99983	919.38921	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
5	0.90455	45.78446	0.32636	0.00000	1.55431	4.82493	0.39681	2.13473	0.64637	0.12549	0.04829	166.80959	0.18456	0.18456	0.00772	0.00941	0.61306	0.08571	189.91848	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
6	1.61580	4.86681	5.36760	0.00000	0.83763	4.87079	4.06776	5.99632	0.27758	0.25420	0.09947	1.55588	0.04141	0.04141	0.00189	0.00211	12.17498	0.57180	479.31200	1063	0.39300	0.40000	3500.00000	19.60550	M	110.83645	-60.10363	271.35565	-19.49622	
